id,season,city_new,city,date,team1,team2,toss_winner,winner_new,winner,Bat1,Bat2,Bat3,Bat4,Bat5,Bat6,Bat7,Bat8,Bat9,Bat10,Bat11,Bowl1,Bowl2,Bowl3,Bowl4,Bowl5,Bowl6,Bowl7,Bowl8,Bowl9,Bowl10,Bowl11
605,2016,Pune,Pune,5/1/2016,Rising Pune Supergiants,Mumbai Indians,Mumbai Indians,Mumbai Indians,0,0.341314587,2.363279456,13.70902068,5.487270849,2.75944954,-5.004326789,-3.998758784,-2.978501961,-0.345183634,-3.940110446,-0.558259416,-29.59131459,-34.86327946,-32.76068734,-37.98727085,-32.00944954,-14.33233988,-12.09324122,-11.97274804,-24.08948303,-18.36330622,-19.59949058
606,2016,Bangalore,Bangalore,5/2/2016,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,Kolkata Knight Riders,0,-0.987107561,4.341423697,-4.345362094,-4.252561984,0.650499259,5.573188507,-4.187939892,0.817756579,-3.569235165,-6.025911706,8.109863346,-3.25,8.08425,8.3,13.45725,-17.3175,-14.94166667,13.81816667,-4.249583333,1.399583333,-1.301916667,-12.38041667
607,2016,Rajkot,Gujarat,5/3/2016,Gujarat Lions,Delhi Daredevils,Delhi Daredevils,Delhi Daredevils,0,-0.738506793,3.06184024,4.797871886,-5.527658543,0.487892302,2.75747149,-12.92557108,3.797508222,0.927192587,-2.440694819,2.669903973,-2.479166667,6.5,8.893,6.02175,15.65125,6.5,-20.3625,-3.926916667,8.845583333,-3.285333333,3.216666667
608,2016,Kolkata,Kolkata,5/4/2016,Kolkata Knight Riders,Kings XI Punjab,Kings XI Punjab,Kolkata Knight Riders,1,1.352851625,5.390317344,3.241813037,-0.532919238,2.123076978,-5.378192892,2.183201282,-5.495467621,3.709413192,1.518707729,-4.606593407,-0.68625,-9.362916667,13.8175,11.69166667,-4.85,0.833333333,1.164166667,-0.589416667,20.50541667,-1.244166667,-1.64375
609,2016,Delhi,Delhi,5/5/2016,Delhi Daredevils,Rising Pune Supergiants,Rising Pune Supergiants,Rising Pune Supergiants,0,-5.273638892,2.505388129,-1.15131031,-0.842339559,0.347557265,-4.991772687,2.470374788,1.204615385,-1.429365079,3.733779433,2.1,-6.5,3.25,-3.25,10.11375,-16.41333333,11.65316667,-0.568833333,-14.30916667,-13.33208333,2.26275,8.48675
610,2016,Hyderabad,Hyderabad,5/6/2016,Gujarat Lions,Sunrisers Hyderabad,Sunrisers Hyderabad,Sunrisers Hyderabad,1,5.100185909,1.841516502,-3.705711059,0.409313662,0.455916827,-4.196799814,-1.267507152,-0.299739674,-1.507692308,-2.210859033,0,-12.63975,0.65625,-10.768,9.7625,18.48066667,-12.24716667,-12.40125,6.687,-2.505833333,2.078083333,11.23466667
611,2016,Bangalore,Bangalore,5/7/2016,Rising Pune Supergiants,Royal Challengers Bangalore,Royal Challengers Bangalore,Royal Challengers Bangalore,1,-2.627600248,8.643032092,-1.775964351,-8.359735408,2.651419089,6.931654739,-1.710577248,-3.777435897,3.546165035,0.869948718,13.23917131,-3.25,-0.25,13.45725,4.674166667,-8.113333333,0,-1.7565,-25.59291667,18.97041667,-2.610833333,0.159833333
612,2016,Chandigarh,Punjab,5/7/2016,Kings XI Punjab,Delhi Daredevils,Delhi Daredevils,Kings XI Punjab,1,5.022981997,-2.643038593,0.353027386,3.227763142,16.03677227,4.10741252,-8.1098081,-13.56758252,-2.6939566,-2.559133333,-3.121893491,0,0,-16.2805,15.66216667,-6.375,-2.522083333,0.76575,0.19375,-10.77708333,-0.968333333,4.701666667
613,2016,Visakhapatnam,Hyderabad,5/8/2016,Sunrisers Hyderabad,Mumbai Indians,Mumbai Indians,Sunrisers Hyderabad,1,-3.443599212,-4.652699848,-0.981087418,-2.201763394,1.489984372,2.766794197,-2.08683166,3.780414126,4.396204533,1.231541085,5.221893491,13.0305,-0.65625,11.5,-19.2515,2.62975,-3.905,13.74975,-2.7495,6.38325,-1.816416667,0.332
614,2016,Kolkata,Kolkata,5/8/2016,Kolkata Knight Riders,Gujarat Lions,Gujarat Lions,Gujarat Lions,0,0.357408598,1.374579259,-6.206539703,-2.096352484,2.229870269,0.15772076,-5.11223615,-1.094913755,0.900732601,5.089355089,9.206713191,-12.63975,0,-5.643,-2.416666667,18.45166667,-1.83375,-4.443833333,4.6515,-1.82025,13.86625,1.660833333
615,2016,Chandigarh,Punjab,5/9/2016,Royal Challengers Bangalore,Kings XI Punjab,Kings XI Punjab,Royal Challengers Bangalore,0,2.993344312,2.081951711,-0.828346811,0.1397477,6.628639617,6.415416667,9.362916667,18.80083333,2.183333333,-10.60233333,6.415416667,2.380249482,6.628639617,6.415416667,-3.25,-8.893,-11.2855,-5.300639913,-1.531907499,1.853568622,18.80083333,2.183333333
616,2016,Visakhapatnam,Hyderabad,5/10/2016,Sunrisers Hyderabad,Rising Pune Supergiants,Sunrisers Hyderabad,Sunrisers Hyderabad,1,3.102284624,6.585890511,1.463663788,7.103095953,0,-10.56679792,1.479018652,-1.282745824,-0.969230769,1.327592249,-1.600539811,0,7.15625,-1.875,-1.54725,0,3.888333333,-9.913333333,3.34125,12.68208333,2.78475,-4.126333333
617,2016,Bangalore,Bangalore,5/11/2016,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,Mumbai Indians,0,2.028174019,8.527186302,-3.306885057,0.052968446,0.936906895,7.584925297,-13.29758252,-1.363383472,0.852208435,-1.689184615,9.276503044,-19.7805,8.08425,-9.625,18.46766667,-10.59225,3.25,1.819833333,-0.156416667,9.030833333,-3.579166667,3.954166667
618,2016,Hyderabad,Hyderabad,5/12/2016,Sunrisers Hyderabad,Delhi Daredevils,Delhi Daredevils,Delhi Daredevils,0,6.093489315,7.748314494,1.173318433,1.176989875,1.99740567,-9.724458358,8.323538749,-11.2327946,-4.674815331,-0.218209461,-3.033455433,3.25,7.15625,-1.875,16.0015,16.2625,-6.225416667,3.717916667,2.63675,-7.78275,-0.24275,9.433
619,2016,Visakhapatnam,Mumbai,5/13/2016,Mumbai Indians,Kings XI Punjab,Mumbai Indians,Kings XI Punjab,0,2.652029724,-10.36815659,-0.986301285,0.710450668,2.4895426,-1.304989395,-1.170851912,-0.919879413,1.10248025,-6.486643956,3.168047337,12.34425,0,6.375,-11.35,-18.05833333,15.64225,4.386833333,1.448916667,0.234083333,-0.881666667,5.860416667
620,2016,Bangalore,Bangalore,5/14/2016,Royal Challengers Bangalore,Gujarat Lions,Gujarat Lions,Royal Challengers Bangalore,1,3.684760716,5.716002956,-1.112546343,-2.771482971,2.880369528,6.576659797,-1.282747253,2.117290981,0.035908625,-1.547188955,12.84180984,-19.38975,8.08425,-15.65125,13.45725,7.529166667,-19.3855,17.9015,3.781083333,0.899166667,-0.335,15.52083333
621,2016,Kolkata,Kolkata,5/14/2016,Rising Pune Supergiants,Kolkata Knight Riders,Rising Pune Supergiants,Kolkata Knight Riders,1,-1.640492687,6.118953268,-1.037164856,-2.401267541,3.636258336,-5.789034628,-2.78895306,1.563091193,1.043786982,5.089355089,13.62175215,0,6.5,3.25,-2.416666667,1.50175,10.5675,1.778333333,0.165,21.36483333,2.283416667,-0.615
622,2016,Chandigarh,Punjab,5/15/2016,Kings XI Punjab,Sunrisers Hyderabad,Kings XI Punjab,Sunrisers Hyderabad,0,-7.322376965,-3.898658083,4.486243906,1.426884695,-2.836204928,4.478293754,-3.833927204,-3.453380938,-0.182679045,-1.321528745,-2.087907692,-14.58425,6.75,0.968833333,-2.479166667,-13.45725,15.88975,-2.4715,-2.776916667,7.835833333,-0.899166667,-15.52083333
623,2016,Visakhapatnam,Mumbai,5/15/2016,Mumbai Indians,Delhi Daredevils,Delhi Daredevils,Mumbai Indians,1,7.777282056,-6.211275662,-2.866446511,2.664535681,-0.201919158,-5.400077116,-3.671086011,2.489584066,0,1.677092308,1.590800794,19.5305,-3.25,16.99975,15.64225,0,-3.73875,-20.3625,-1.338,0,-1.64,-3.065333333
624,2016,Kolkata,Kolkata,5/16/2016,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,Royal Challengers Bangalore,0,-5.144696992,-2.524078824,-7.968819596,-4.932557413,6.833472694,-5.789034628,-3.122498844,5.34052709,-3.787998173,-1.156583372,16.25600773,-8.08425,6.75,-1.8,-2.88975,18.19166667,-2.416666667,1.321,0.870416667,1.556916667,-2.408333333,-2.475833333
625,2016,Visakhapatnam,Pune,5/17/2016,Delhi Daredevils,Rising Pune Supergiants,Rising Pune Supergiants,Rising Pune Supergiants,1,-2.991204691,-0.832798796,-4.106896095,-6.353490084,-5.28535169,10.95642294,0,-1.699059829,1.732905516,3.631092697,1.432915622,-3.25,0,-13.44833333,-3.25,-3.25,-3.04425,0,1.55375,5.9955,6.850416667,-13.55933333
626,2016,Bangalore,Bangalore,5/18/2016,Royal Challengers Bangalore,Kings XI Punjab,Kings XI Punjab,Royal Challengers Bangalore,1,4.680203743,2.338528068,-1.803186341,-5.975770399,7.115758694,8.587876483,-2.20632497,0.920246694,1.221671521,0.034061538,1.582630547,-7.43625,14.58425,-3.25,16.70725,-9.758333333,-15.55083333,17.9015,31.35,0.976666667,5.342916667,0.010833333
627,2016,Kanpur,Gujarat,5/19/2016,Kolkata Knight Riders,Gujarat Lions,Gujarat Lions,Gujarat Lions,1,2.78209914,-1.374579259,15.18679848,7.149351618,0.358502952,-0.314338352,-12.07406632,1.063531759,-1.063531759,3.566012378,-3.566012378,-1.20675,0,-3.642833333,-15.54141667,-12.40125,18.13041667,-6.5,-16.31225,16.31225,3.02,-3.02
628,2016,Raipur,Delhi,5/20/2016,Sunrisers Hyderabad,Delhi Daredevils,Delhi Daredevils,Delhi Daredevils,1,-6.093489315,-4.903356742,4.132150226,4.33416065,-6.537826956,1.589935865,-2.114125175,1.29083006,-2.705930377,1.204615385,2.486837607,-3.25,-7.15625,-7.138333333,-2.63775,-1.359333333,0,12.58916667,-1.4115,1.530333333,-14.11758333,8.5475
629,2016,Visakhapatnam,Pune,5/21/2016,Kings XI Punjab,Rising Pune Supergiants,Kings XI Punjab,Rising Pune Supergiants,1,-1.165676237,-3.962828349,-1.468877655,4.584468822,2.383965009,6.811901985,-0.312066404,-4.465607652,0,-2.352688386,-9.848351648,6.5,-7.18625,-3.25,-11.55833333,3.25,17.72075,-2.3875,6.254583333,0,-0.629166667,-4.899583333
630,2016,Kanpur,Gujarat,5/21/2016,Mumbai Indians,Gujarat Lions,Gujarat Lions,Gujarat Lions,1,2.320143486,0.632611871,-0.237210147,5.620726247,0.632611871,2.320143486,5.620726247,-0.237210147,-1.843057555,-0.195328151,-3.631092697,-6.5,-0.65625,-4.1195,0.770833333,-3.888333333,0.526833333,0.221083333,9.545,-1.556083333,-14.632,-6.687
631,2016,Kolkata,Kolkata,5/22/2016,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,Kolkata Knight Riders,1,-1.270210537,-3.939504016,-6.307808526,-2.508104712,1.858782489,-2.326387989,-2.583219126,-0.311111369,-1.370967519,3.537062937,14.46942897,-0.65625,0,0,-2.184,-0.229166667,-11.20416667,2.96,-14.68333333,-0.5115,1.925,1.846166667
632,2016,Raipur,Delhi,5/22/2016,Delhi Daredevils,Royal Challengers Bangalore,Royal Challengers Bangalore,Royal Challengers Bangalore,0,-6.495408996,-6.960498323,-6.641309385,-1.823184284,-5.593676419,-0.968652307,-1.480746269,14.20831834,-5.041323077,-1.126200594,1.543185005,-11.33425,0.25,-5.05,0,-19.95725,1.187666667,14.90316667,0.269166667,-15.35625,0.656916667,-0.888833333
633,2016,Bangalore,Bangalore,5/24/2016,Gujarat Lions,Royal Challengers Bangalore,Royal Challengers Bangalore,Royal Challengers Bangalore,1,5.416570915,5.716002956,-5.503683534,-2.771482971,1.148559328,6.153417083,-4.126480111,-4.338795165,2.117290981,-2.668502564,9.91960176,-1.020833333,8.08425,-8.893,13.45725,-10.83975,-15.65125,-4.734,18.13833333,3.781083333,0.899166667,4.174166667
634,2016,Delhi,Delhi,5/25/2016,Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,Sunrisers Hyderabad,0,4.742777311,0.466937243,7.714247131,-1.069326784,-7.164251149,0.527436891,2.897465607,0.440562739,3.677418501,-4.812432012,-3.813986014,0,0.65625,15.11666667,12.7515,-6.679166667,9.870166667,9.679166667,23.81508333,-6.861916667,-4.905,-1.846166667
635,2016,Delhi,Delhi,5/27/2016,Gujarat Lions,Sunrisers Hyderabad,Sunrisers Hyderabad,Sunrisers Hyderabad,0,-12.91781597,-1.841516502,3.623320577,-0.411752228,4.93438088,3.334114173,1.267507152,0.669088366,1.095501909,3.683724944,-0.173076923,-6.5,-0.65625,-4.1195,-12.7515,-9.6175,5.18625,12.40125,7.009666667,-2.967583333,2.50725,-8.867833333
636,2016,Bangalore,Bangalore,5/29/2016,Sunrisers Hyderabad,Royal Challengers Bangalore,Sunrisers Hyderabad,Sunrisers Hyderabad,0,-1.415425193,3.874486454,5.385600469,0.646194408,7.814750408,0.175419279,-1.145472867,-3.457391745,-2.975523732,5.801015924,2.087907692,-6.75,7.428,-7.9625,-16.0015,9.568916667,-10.7035,11.4015,2.5125,-2.905916667,7.125833333,4.286166667
